source_file,match_id,match_label,tournament,year,round,game_id,rally,rally_length,chen_role,opponent_name,chen_score_after,opponent_score_after,chen_score_before_observed,opponent_score_before_observed,point_winner_token,point_winner_name,point_won_by_chen,winner_inferred_from_score,last_shot_by,last_shot_type,win_reason_clean,chen_scoring_reason,opponent_scoring_reason
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,28,9,B,Viktor Axelsen,12,16,12,15,A,Viktor Axelsen,FALSE,FALSE,Viktor Axelsen,Push,Opponent Misjudged Landing,,Chen Misjudged Landing
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,29,1,B,Viktor Axelsen,13,16,12,16,B,Chen Long,TRUE,TRUE,Viktor Axelsen,Unknown Shot Type,,,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,30,6,B,Viktor Axelsen,14,16,13,16,B,Chen Long,TRUE,FALSE,Viktor Axelsen,Drive,Opponent Out,Opponent Out,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,31,13,B,Viktor Axelsen,14,17,14,16,A,Viktor Axelsen,FALSE,FALSE,Chen Long,Drop,Opponent Out,,Chen Out
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,32,5,B,Viktor Axelsen,15,17,14,17,B,Chen Long,TRUE,FALSE,Viktor Axelsen,Lift,Opponent Out,Opponent Out,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,33,4,B,Viktor Axelsen,15,18,15,17,A,Viktor Axelsen,FALSE,FALSE,Viktor Axelsen,Smash,Winner,,Opponent Winner
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,34,1,B,Viktor Axelsen,15,19,15,18,A,Viktor Axelsen,FALSE,TRUE,Viktor Axelsen,Unknown Shot Type,,,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,35,6,B,Viktor Axelsen,15,20,15,19,A,Viktor Axelsen,FALSE,FALSE,Chen Long,Lift,Opponent Out,,Chen Out
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,36,18,B,Viktor Axelsen,16,20,15,20,B,Chen Long,TRUE,FALSE,Chen Long,Net Kill,Winner,Winner,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,37,4,B,Viktor Axelsen,17,20,16,20,B,Chen Long,TRUE,FALSE,Viktor Axelsen,Net Block,Opponent Failed to Cross Net,Opponent Failed to Cross Net,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,38,18,B,Viktor Axelsen,18,20,17,20,B,Chen Long,TRUE,FALSE,Viktor Axelsen,Lift,Opponent Out,Opponent Out,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,39,5,B,Viktor Axelsen,19,20,18,20,B,Chen Long,TRUE,FALSE,Chen Long,Smash,Winner,Winner,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,40,4,B,Viktor Axelsen,20,20,19,20,B,Chen Long,TRUE,FALSE,Viktor Axelsen,Smash,Opponent Out,Opponent Out,
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,41,5,B,Viktor Axelsen,20,21,20,20,A,Viktor Axelsen,FALSE,FALSE,Chen Long,Smash,Opponent Out,,Chen Out
Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set3.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,3,42,3,B,Viktor Axelsen,20,22,20,21,A,Viktor Axelsen,FALSE,FALSE,Viktor Axelsen,Lift,Opponent Misjudged Landing,,Chen Misjudged Landing
