rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,source_file,match_id,match_label,tournament,year,round,game_id,player_A_name,player_B_name,chen_role,opponent_role,opponent_name,shot_by_name,is_chen_shot,shot_type_clean,point_winner_name,point_won_by_chen,win_reason_clean,lose_reason_clean
16,15.0,00:13:50,20757.0,9,7,B,2,clear,,,1.0,9,505.0,653.0,1.0,8,752.0,340.0,,,,,8,524.0,636.0,8,592.0,366.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Chen Long,TRUE,Clear,,,,
16,16.0,00:13:51,20787.0,9,7,A,2,smash,,,1.0,8,752.0,340.0,2.0,6,861.0,586.0,,,,,9,724.0,335.0,8,640.0,582.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Viktor Axelsen,FALSE,Smash,,,,
16,17.0,00:13:51,20798.0,9,7,B,3,net hook shot,,,2.0,6,861.0,586.0,2.0,7,597.0,461.0,hit the net,opponent hit the net,A,,8,769.0,577.0,9,731.0,328.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Chen Long,TRUE,Net Hook,Viktor Axelsen,FALSE,Opponent Hit Net,Opponent Hit Net
17,1.0,00:14:20,21516.0,10,7,A,1,short serve,,1.0,2.0,,,,2.0,7,571.0,488.0,,,,,8,661.0,378.0,8,546.0,576.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Viktor Axelsen,FALSE,Short Serve,,,,
17,2.0,00:14:21,21536.0,10,7,B,3,net shot,,,2.0,7,571.0,488.0,2.0,1,469.0,458.0,hit the net,opponent hit the net,A,,7,545.0,496.0,8,633.0,376.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Chen Long,TRUE,Net Shot,Viktor Axelsen,FALSE,Opponent Hit Net,Opponent Hit Net
18,1.0,00:14:33,21845.0,11,7,A,1,short serve,,1.0,2.0,,,,2.0,7,711.0,498.0,,,,,8,621.0,376.0,8,738.0,558.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Viktor Axelsen,FALSE,Short Serve,,,,
18,2.0,00:14:34,21862.0,11,7,B,2,push shot,,,2.0,7,711.0,498.0,1.0,5,479.0,345.0,,,,,7,667.0,506.0,8,611.0,359.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Chen Long,TRUE,Push,,,,
18,3.0,00:14:35,21886.0,11,7,A,2,smash,,,1.0,5,479.0,345.0,2.0,8,496.0,529.0,,,,,9,550.0,333.0,8,628.0,545.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Viktor Axelsen,FALSE,Smash,,,,
18,4.0,00:14:35,21895.0,11,7,B,3,block net shot,,1.0,2.0,8,496.0,529.0,2.0,7,517.0,456.0,hit the net,opponent hit the net,A,,8,621.0,567.0,3,474.0,333.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Chen Long,TRUE,Net Block,Viktor Axelsen,FALSE,Opponent Hit Net,Opponent Hit Net
19,1.0,00:15:39,23486.0,12,7,A,1,short serve,,1.0,2.0,,,,2.0,7,525.0,513.0,,,,,8,661.0,383.0,8,550.0,574.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Viktor Axelsen,FALSE,Short Serve,,,,
19,2.0,00:15:40,23506.0,12,7,B,2,net shot,,1.0,2.0,7,525.0,513.0,2.0,1,461.0,422.0,,,,,7,580.0,506.0,8,635.0,368.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Chen Long,TRUE,Net Shot,,,,
19,3.0,00:15:41,23530.0,12,7,A,2,lift,,,2.0,1,461.0,422.0,1.0,9,537.0,650.0,,,,,8,512.0,391.0,8,602.0,528.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Viktor Axelsen,FALSE,Lift,,,,
19,4.0,00:15:42,23562.0,12,7,B,3,smash,,,1.0,9,537.0,650.0,2.0,15,386.0,349.0,out,opponent out,A,,8,579.0,614.0,8,589.0,351.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Chen Long,TRUE,Smash,Viktor Axelsen,FALSE,Opponent Out,Opponent Out
20,1.0,00:16:06,24152.0,13,7,A,1,short serve,,1.0,2.0,,,,2.0,7,712.0,491.0,,,,,8,618.0,376.0,8,747.0,559.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Viktor Axelsen,FALSE,Short Serve,,,,
20,2.0,00:16:06,24167.0,13,7,B,2,lift,,,2.0,7,712.0,491.0,1.0,5,509.0,337.0,,,,,7,680.0,514.0,8,618.0,366.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Chen Long,TRUE,Lift,,,,
20,3.0,00:16:07,24198.0,13,7,A,2,smash,,,1.0,5,509.0,337.0,2.0,5,406.0,572.0,,,,,9,557.0,335.0,8,676.0,546.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Viktor Axelsen,FALSE,Smash,,,,
20,4.0,00:16:08,24209.0,13,7,B,2,block net shot,,1.0,2.0,5,406.0,572.0,2.0,5,478.0,401.0,,,,,8,665.0,562.0,13,531.0,314.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Chen Long,TRUE,Net Block,,,,
20,5.0,00:16:09,24232.0,13,7,A,2,lift,,,2.0,5,478.0,401.0,1.0,5,439.0,631.0,,,,,8,525.0,387.0,8,583.0,554.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Viktor Axelsen,FALSE,Lift,,,,
20,6.0,00:16:10,24266.0,13,7,B,2,transition drop shot,,1.0,1.0,5,439.0,631.0,2.0,2,835.0,409.0,,,,,9,475.0,645.0,8,586.0,347.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Chen Long,TRUE,Drop,,,,
20,7.0,00:16:11,24289.0,13,7,A,2,net shot,,1.0,2.0,2,835.0,409.0,2.0,7,724.0,467.0,,,,,8,779.0,390.0,8,641.0,586.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Viktor Axelsen,FALSE,Net Shot,,,,
20,8.0,00:16:12,24307.0,13,7,B,2,net shot,,,2.0,7,724.0,467.0,2.0,7,657.0,422.0,,,,,7,660.0,517.0,8,694.0,356.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Chen Long,TRUE,Net Shot,,,,
20,9.0,00:16:13,24332.0,13,7,A,2,lift,,1.0,2.0,7,657.0,422.0,1.0,3,419.0,648.0,,,,,7,633.0,413.0,8,665.0,521.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Viktor Axelsen,FALSE,Lift,,,,
20,10.0,00:16:14,24368.0,13,7,B,2,smash,,,1.0,3,419.0,648.0,2.0,5,466.0,356.0,,,,,8,459.0,629.0,8,578.0,344.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Chen Long,TRUE,Smash,,,,
20,11.0,00:16:15,24380.0,13,7,A,2,net hook shot,,,2.0,5,466.0,356.0,2.0,6,856.0,548.0,,,,,8,537.0,343.0,8,454.0,618.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Viktor Axelsen,FALSE,Net Hook,,,,
20,12.0,00:16:16,24405.0,13,7,B,2,net shot,,,2.0,6,856.0,548.0,2.0,2,857.0,428.0,,,,,8,766.0,564.0,8,605.0,362.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Chen Long,TRUE,Net Shot,,,,
20,13.0,00:16:17,24428.0,13,7,A,2,push shot,,1.0,2.0,2,857.0,428.0,1.0,4,926.0,658.0,,,,,2,808.0,414.0,8,763.0,534.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Viktor Axelsen,FALSE,Push,,,,
20,14.0,00:16:18,24454.0,13,7,B,2,clear,,,1.0,4,926.0,658.0,1.0,8,763.0,337.0,,,,,6,862.0,616.0,8,735.0,365.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Chen Long,TRUE,Clear,,,,
20,15.0,00:16:19,24490.0,13,7,A,3,smash,,,1.0,8,763.0,337.0,2.0,6,865.0,599.0,opponent landing winner,landing winner,A,,9,741.0,333.0,8,740.0,576.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Viktor Axelsen,FALSE,Smash,Viktor Axelsen,FALSE,Winner,Winner
21,1.0,00:16:41,25046.0,13,8,A,1,short serve,,1.0,2.0,,,,2.0,7,586.0,513.0,,,,,8,666.0,388.0,8,556.0,569.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Viktor Axelsen,FALSE,Short Serve,,,,
21,2.0,00:16:42,25066.0,13,8,B,2,net shot,,1.0,2.0,7,586.0,513.0,2.0,2,819.0,431.0,,,,,8,621.0,521.0,8,642.0,374.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Chen Long,TRUE,Net Shot,,,,
21,3.0,00:16:43,25086.0,13,8,A,2,lift,,1.0,2.0,2,819.0,431.0,1.0,9,506.0,650.0,,,,,7,764.0,408.0,8,673.0,532.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Viktor Axelsen,FALSE,Lift,,,,
21,4.0,00:16:44,25119.0,13,8,B,3,drop shot,,,1.0,9,506.0,650.0,2.0,7,686.0,432.0,opponent landing winner,landing winner,B,,8,597.0,607.0,8,615.0,360.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Chen Long,TRUE,Drop,Chen Long,TRUE,Winner,Winner
22,1.0,00:17:06,25653.0,14,8,B,1,short serve,,1.0,2.0,,,,2.0,7,588.0,427.0,,,,,8,668.0,534.0,8,560.0,360.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Chen Long,TRUE,Short Serve,,,,
22,2.0,00:17:06,25672.0,14,8,A,2,lift,,,2.0,7,588.0,427.0,1.0,4,906.0,644.0,,,,,8,590.0,397.0,8,656.0,529.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Viktor Axelsen,FALSE,Lift,,,,
22,3.0,00:17:08,25702.0,14,8,B,2,drop shot,,,1.0,4,906.0,644.0,2.0,2,828.0,407.0,,,,,4,844.0,655.0,8,631.0,365.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Chen Long,TRUE,Drop,,,,
22,4.0,00:17:08,25719.0,14,8,A,2,net hook shot,,1.0,2.0,2,828.0,407.0,2.0,7,490.0,462.0,,,,,8,775.0,380.0,8,763.0,609.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Viktor Axelsen,FALSE,Net Hook,,,,
22,5.0,00:17:09,25740.0,14,8,B,2,lift,,1.0,2.0,7,490.0,462.0,1.0,8,747.0,338.0,,,,,7,533.0,510.0,8,669.0,379.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Chen Long,TRUE,Lift,,,,
22,6.0,00:17:10,25769.0,14,8,A,2,smash,,,1.0,8,747.0,338.0,2.0,6,840.0,579.0,,,,,8,721.0,346.0,8,699.0,565.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Viktor Axelsen,FALSE,Smash,,,,
22,7.0,00:17:11,25779.0,14,8,B,3,net hook shot,,,2.0,6,840.0,579.0,2.0,2,381.0,456.0,failed to cross the net,opponent failed to cross the net,A,,8,783.0,575.0,9,696.0,332.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Chen Long,TRUE,Net Hook,Viktor Axelsen,FALSE,Opponent Failed to Cross Net,Opponent Failed to Cross Net
23,1.0,00:17:34,26357.0,14,9,A,1,short serve,,1.0,2.0,,,,2.0,7,740.0,487.0,,,,,8,619.0,379.0,8,738.0,567.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Viktor Axelsen,FALSE,Short Serve,,,,
23,2.0,00:17:34,26374.0,14,9,B,2,net shot,,,2.0,7,740.0,487.0,2.0,7,606.0,421.0,,,,,7,686.0,520.0,8,604.0,364.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Chen Long,TRUE,Net Shot,,,,
23,3.0,00:17:35,26396.0,14,9,A,2,lift,,1.0,2.0,7,606.0,421.0,1.0,9,542.0,654.0,,,,,8,596.0,397.0,8,638.0,527.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Viktor Axelsen,FALSE,Lift,,,,
23,4.0,00:17:37,26438.0,14,9,B,2,smash,,,1.0,9,542.0,654.0,2.0,5,451.0,345.0,,,,,8,518.0,634.0,8,587.0,352.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Chen Long,TRUE,Smash,,,,
23,5.0,00:17:38,26451.0,14,9,A,2,block net shot,,,2.0,5,451.0,345.0,1.0,5,401.0,523.0,,,,,8,559.0,346.0,8,529.0,633.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Viktor Axelsen,FALSE,Net Block,,,,
23,6.0,00:17:38,26469.0,14,9,B,2,net kill,,1.0,1.0,5,401.0,523.0,2.0,8,594.0,366.0,,,,,1,451.0,516.0,5,466.0,356.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Chen Long,TRUE,Net Kill,,,,
23,7.0,00:17:39,26479.0,14,9,A,3,drive,,1.0,2.0,8,594.0,366.0,2.0,7,550.0,427.0,failed to cross the net,opponent failed to cross the net,B,,5,508.0,351.0,7,479.0,513.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Viktor Axelsen,FALSE,Drive,Chen Long,TRUE,Opponent Failed to Cross Net,Opponent Failed to Cross Net
24,1.0,00:17:58,26970.0,15,9,B,1,short serve,,1.0,2.0,,,,2.0,7,711.0,431.0,,,,,8,624.0,533.0,8,743.0,351.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Chen Long,TRUE,Short Serve,,,,
24,2.0,00:17:59,26986.0,15,9,A,2,lift,,,2.0,7,711.0,431.0,1.0,4,929.0,649.0,,,,,7,731.0,405.0,8,663.0,547.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Viktor Axelsen,FALSE,Lift,,,,
24,3.0,00:18:00,27017.0,15,9,B,2,drop shot,,,1.0,4,929.0,649.0,2.0,1,500.0,407.0,,,,,4,847.0,649.0,8,688.0,358.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Chen Long,TRUE,Drop,,,,
24,4.0,00:18:01,27038.0,15,9,A,2,net shot,,,2.0,1,500.0,407.0,2.0,1,447.0,482.0,,,,,8,522.0,390.0,8,725.0,598.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Viktor Axelsen,FALSE,Net Shot,,,,
24,5.0,00:18:02,27061.0,15,9,B,2,lift,,1.0,2.0,1,447.0,482.0,1.0,3,508.0,332.0,,,,,7,497.0,521.0,8,553.0,374.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Chen Long,TRUE,Lift,,,,
24,6.0,00:18:03,27091.0,15,9,A,2,smash,,,1.0,3,508.0,332.0,2.0,5,360.0,601.0,,,,,9,563.0,322.0,8,635.0,558.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Viktor Axelsen,FALSE,Smash,,,,
24,7.0,00:18:04,27102.0,15,9,B,3,block net shot,,1.0,2.0,5,360.0,601.0,2.0,15,207.0,572.0,failed to cross the net,opponent failed to cross the net,A,,8,658.0,559.0,3,512.0,321.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Chen Long,TRUE,Net Block,Viktor Axelsen,FALSE,Opponent Failed to Cross Net,Opponent Failed to Cross Net
25,1.0,00:18:19,27495.0,15,10,A,1,unknown shot type,,,2.0,,,,1.0,15,207.0,572.0,,,,1,8,658.0,559.0,3,512.0,321.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Viktor Axelsen,FALSE,Unknown Shot Type,,,,
25,2.0,00:18:20,27514.0,15,10,B,2,clear,,,1.0,15,207.0,572.0,1.0,3,470.0,330.0,,,,,8,567.0,623.0,8,582.0,356.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals_set1.csv,malaysia_masters_2020_qf_axelsen,Malaysia Masters 2020 QF,Malaysia Masters,2020,Quarterfinal,1,Viktor Axelsen,Chen Long,B,A,Viktor Axelsen,Chen Long,TRUE,Clear,,,,
